Match_ID,Date,Time,Team_A,Team_B,Venue,Weather,Toss_Winner,Toss_Decision,Outcome
M0599,2020-06-16,20:00,"Player7, Player69, Player88, Player5, Player51, Player33, Player46, Player8, Player36, Player45, Player53","Player17, Player36, Player61, Player88, Player5, Player96, Player28, Player75, Player16, Player60, Player78",Wankhede,Sunny,Team_B,Bowl,Team_A_Wins
M0600,2022-02-07,15:00,"Player36, Player22, Player74, Player80, Player30, Player41, Player27, Player91, Player81, Player17, Player60","Player12, Player98, Player70, Player100, Player78, Player39, Player33, Player18, Player54, Player24, Player52",Eden Gardens,Sunny,Team_A,Bowl,Team_B_Wins
M0601,2024-09-01,17:00,"Player55, Player1, Player72, Player24, Player5, Player18, Player52, Player42, Player12, Player73, Player45","Player28, Player74, Player5, Player76, Player67, Player68, Player21, Player65, Player86, Player33, Player35",Newlands,Cloudy,Team_A,Bowl,Team_B_Wins
M0602,2021-10-04,14:00,"Player25, Player94, Player29, Player75, Player56, Player59, Player68, Player67, Player38, Player78, Player50","Player1, Player16, Player22, Player10, Player58, Player52, Player86, Player53, Player37, Player81, Player67",Newlands,Sunny,Team_A,Bat,Team_B_Wins
M0603,2023-03-27,17:00,"Player19, Player35, Player63, Player30, Player73, Player56, Player23, Player36, Player86, Player5, Player68","Player61, Player77, Player72, Player38, Player50, Player86, Player4, Player30, Player55, Player35, Player46",Lord’s,Sunny,Team_A,Bat,Team_B_Wins
M0604,2023-09-18,17:00,"Player95, Player18, Player50, Player8, Player94, Player26, Player36, Player73, Player2, Player71, Player47","Player67, Player22, Player11, Player69, Player44, Player70, Player37, Player1, Player28, Player62, Player61",Lord’s,Rainy,Team_A,Bowl,Team_A_Wins
M0605,2024-02-29,20:00,"Player65, Player24, Player52, Player62, Player74, Player29, Player18, Player35, Player77, Player16, Player49","Player8, Player80, Player7, Player10, Player70, Player65, Player13, Player1, Player53, Player2, Player86",Lord’s,Humid,Team_A,Bowl,Team_A_Wins
M0606,2020-08-02,14:00,"Player32, Player95, Player42, Player9, Player54, Player83, Player69, Player84, Player81, Player100, Player90","Player49, Player8, Player20, Player2, Player69, Player92, Player70, Player26, Player6, Player80, Player85",Newlands,Humid,Team_A,Bat,Team_B_Wins
M0607,2020-03-11,17:00,"Player98, Player48, Player22, Player66, Player61, Player12, Player67, Player50, Player74, Player33, Player79","Player61, Player1, Player9, Player64, Player60, Player90, Player85, Player63, Player19, Player10, Player4",Eden Gardens,Humid,Team_B,Bowl,Team_B_Wins
M0608,2023-10-28,16:00,"Player73, Player12, Player4, Player82, Player56, Player31, Player92, Player55, Player3, Player15, Player99","Player27, Player2, Player92, Player67, Player49, Player61, Player76, Player33, Player13, Player48, Player24",Lord’s,Sunny,Team_B,Bat,Team_A_Wins
M0609,2020-05-14,20:00,"Player77, Player49, Player6, Player38, Player95, Player98, Player27, Player17, Player56, Player93, Player15","Player58, Player7, Player72, Player66, Player42, Player75, Player9, Player31, Player98, Player91, Player49",MCG,Cloudy,Team_A,Bowl,Team_B_Wins
M0610,2023-04-25,20:00,"Player20, Player85, Player48, Player81, Player29, Player56, Player11, Player6, Player14, Player68, Player41","Player15, Player97, Player35, Player100, Player28, Player95, Player46, Player40, Player20, Player77, Player41",Eden Gardens,Humid,Team_B,Bat,Draw
M0611,2024-08-24,14:00,"Player35, Player30, Player86, Player3, Player51, Player29, Player39, Player85, Player18, Player46, Player80","Player29, Player12, Player46, Player18, Player34, Player6, Player39, Player31, Player38, Player22, Player69",Wankhede,Rainy,Team_B,Bowl,Team_B_Wins
M0612,2021-09-12,13:00,"Player26, Player55, Player48, Player70, Player50, Player6, Player25, Player61, Player81, Player36, Player75","Player71, Player37, Player6, Player18, Player17, Player43, Player52, Player35, Player95, Player5, Player74",Newlands,Cloudy,Team_B,Bat,Team_A_Wins
M0613,2021-08-12,17:00,"Player66, Player40, Player59, Player27, Player15, Player20, Player28, Player72, Player97, Player1, Player44","Player31, Player24, Player52, Player46, Player84, Player72, Player65, Player82, Player63, Player86, Player83",Newlands,Humid,Team_A,Bowl,Team_B_Wins
M0614,2021-07-16,19:00,"Player2, Player58, Player39, Player65, Player51, Player20, Player4, Player66, Player31, Player72, Player30","Player52, Player96, Player34, Player22, Player97, Player25, Player75, Player49, Player95, Player93, Player9",Eden Gardens,Cloudy,Team_B,Bat,Team_A_Wins
M0615,2020-02-24,19:00,"Player58, Player28, Player71, Player4, Player21, Player85, Player83, Player51, Player25, Player60, Player91","Player12, Player14, Player44, Player5, Player40, Player93, Player45, Player13, Player99, Player95, Player43",Eden Gardens,Cloudy,Team_B,Bowl,Team_B_Wins
M0616,2020-12-23,14:00,"Player77, Player17, Player41, Player71, Player81, Player94, Player73, Player80, Player89, Player26, Player4","Player33, Player24, Player92, Player100, Player78, Player42, Player10, Player43, Player57, Player50, Player32",Lord’s,Sunny,Team_A,Bowl,Team_A_Wins
M0617,2023-06-09,15:00,"Player78, Player88, Player96, Player29, Player13, Player84, Player75, Player83, Player64, Player56, Player23","Player72, Player26, Player11, Player74, Player93, Player33, Player2, Player41, Player16, Player7, Player34",Lord’s,Sunny,Team_A,Bowl,Team_B_Wins
M0618,2024-06-05,16:00,"Player63, Player81, Player40, Player7, Player18, Player61, Player30, Player20, Player53, Player71, Player6","Player35, Player68, Player25, Player27, Player8, Player90, Player22, Player93, Player69, Player92, Player2",Eden Gardens,Cloudy,Team_B,Bowl,Team_A_Wins
M0619,2021-10-19,17:00,"Player5, Player25, Player87, Player14, Player41, Player77, Player11, Player64, Player16, Player80, Player26","Player4, Player35, Player17, Player8, Player50, Player21, Player3, Player85, Player25, Player81, Player88",Lord’s,Rainy,Team_B,Bowl,Team_B_Wins
M0620,2024-03-29,18:00,"Player77, Player83, Player56, Player73, Player29, Player17, Player40, Player54, Player97, Player71, Player25","Player28, Player87, Player75, Player60, Player20, Player31, Player80, Player73, Player36, Player71, Player34",Newlands,Sunny,Team_B,Bowl,Team_B_Wins
M0621,2021-10-28,13:00,"Player4, Player37, Player65, Player5, Player13, Player11, Player58, Player53, Player100, Player59, Player17","Player86, Player17, Player69, Player46, Player16, Player42, Player21, Player73, Player88, Player52, Player25",Wankhede,Rainy,Team_A,Bat,Team_A_Wins
M0622,2023-11-04,12:00,"Player59, Player96, Player34, Player30, Player13, Player22, Player9, Player70, Player55, Player89, Player65","Player76, Player66, Player36, Player38, Player57, Player63, Player86, Player28, Player87, Player54, Player67",MCG,Humid,Team_A,Bat,Team_A_Wins
M0623,2021-01-09,14:00,"Player50, Player69, Player74, Player77, Player48, Player25, Player72, Player59, Player92, Player80, Player3","Player62, Player48, Player41, Player84, Player3, Player56, Player34, Player97, Player23, Player12, Player73",Wankhede,Cloudy,Team_A,Bowl,Team_A_Wins
M0624,2020-03-28,17:00,"Player29, Player98, Player28, Player85, Player8, Player12, Player63, Player88, Player14, Player34, Player84","Player71, Player2, Player3, Player44, Player95, Player63, Player25, Player68, Player98, Player1, Player40",Lord’s,Sunny,Team_A,Bat,Team_A_Wins
M0625,2021-10-29,16:00,"Player37, Player31, Player29, Player40, Player94, Player54, Player71, Player22, Player34, Player24, Player64","Player63, Player37, Player53, Player70, Player18, Player72, Player26, Player43, Player29, Player36, Player66",Lord’s,Humid,Team_B,Bat,Team_B_Wins
M0626,2023-06-07,17:00,"Player27, Player57, Player96, Player42, Player65, Player75, Player12, Player47, Player53, Player36, Player89","Player35, Player28, Player9, Player14, Player82, Player13, Player42, Player10, Player73, Player22, Player8",MCG,Rainy,Team_B,Bat,Team_A_Wins
M0627,2022-08-16,14:00,"Player97, Player21, Player44, Player87, Player27, Player59, Player40, Player64, Player28, Player32, Player54","Player89, Player49, Player24, Player3, Player80, Player94, Player86, Player65, Player99, Player35, Player23",Newlands,Cloudy,Team_A,Bowl,Team_B_Wins
M0628,2024-08-06,15:00,"Player26, Player28, Player1, Player9, Player79, Player52, Player31, Player6, Player35, Player66, Player56","Player64, Player40, Player91, Player13, Player48, Player21, Player39, Player31, Player18, Player79, Player96",Newlands,Sunny,Team_B,Bat,Draw
M0629,2024-03-10,18:00,"Player66, Player10, Player20, Player31, Player38, Player5, Player13, Player56, Player26, Player94, Player88","Player53, Player34, Player66, Player74, Player100, Player13, Player80, Player64, Player97, Player43, Player1",Wankhede,Cloudy,Team_A,Bowl,Team_A_Wins
M0630,2023-07-26,17:00,"Player90, Player25, Player7, Player60, Player41, Player35, Player82, Player89, Player44, Player36, Player1","Player32, Player56, Player73, Player5, Player62, Player92, Player69, Player72, Player94, Player44, Player70",Wankhede,Sunny,Team_B,Bowl,Team_B_Wins
M0631,2022-03-08,12:00,"Player6, Player19, Player39, Player99, Player8, Player22, Player33, Player75, Player79, Player25, Player69","Player14, Player51, Player10, Player27, Player32, Player54, Player55, Player29, Player42, Player50, Player57",Newlands,Cloudy,Team_B,Bowl,Team_B_Wins
M0632,2021-02-15,13:00,"Player98, Player97, Player84, Player83, Player17, Player61, Player55, Player26, Player64, Player2, Player40","Player97, Player38, Player6, Player28, Player33, Player2, Player99, Player63, Player34, Player3, Player12",Eden Gardens,Humid,Team_B,Bat,Team_A_Wins
M0633,2021-11-04,12:00,"Player90, Player3, Player92, Player84, Player80, Player4, Player69, Player34, Player6, Player31, Player26","Player80, Player68, Player76, Player37, Player83, Player52, Player4, Player92, Player9, Player14, Player19",Newlands,Cloudy,Team_B,Bowl,Team_A_Wins
M0634,2024-06-22,19:00,"Player81, Player41, Player35, Player43, Player73, Player61, Player7, Player25, Player4, Player3, Player23","Player62, Player27, Player68, Player43, Player93, Player84, Player25, Player24, Player16, Player60, Player42",Eden Gardens,Rainy,Team_B,Bat,Team_B_Wins
M0635,2022-05-24,20:00,"Player97, Player37, Player49, Player82, Player86, Player70, Player5, Player83, Player89, Player59, Player16","Player85, Player59, Player46, Player35, Player90, Player48, Player14, Player9, Player69, Player40, Player37",Newlands,Rainy,Team_A,Bowl,Team_B_Wins
M0636,2020-05-18,16:00,"Player40, Player38, Player99, Player36, Player32, Player34, Player29, Player93, Player53, Player61, Player95","Player3, Player64, Player52, Player17, Player75, Player33, Player18, Player41, Player99, Player36, Player35",Eden Gardens,Humid,Team_A,Bowl,Team_B_Wins
M0637,2024-04-13,16:00,"Player45, Player21, Player55, Player16, Player97, Player75, Player81, Player52, Player24, Player19, Player34","Player57, Player81, Player99, Player65, Player85, Player8, Player13, Player45, Player62, Player11, Player20",Wankhede,Sunny,Team_A,Bat,Team_B_Wins
M0638,2024-01-15,15:00,"Player81, Player40, Player85, Player34, Player37, Player8, Player49, Player26, Player63, Player47, Player5","Player45, Player48, Player49, Player87, Player60, Player92, Player5, Player69, Player80, Player21, Player51",Wankhede,Cloudy,Team_B,Bat,Team_B_Wins
M0639,2023-04-29,19:00,"Player20, Player44, Player39, Player7, Player92, Player84, Player64, Player56, Player28, Player54, Player98","Player46, Player87, Player12, Player38, Player47, Player55, Player22, Player100, Player70, Player8, Player40",Eden Gardens,Humid,Team_B,Bat,Draw
M0640,2022-09-05,20:00,"Player22, Player90, Player75, Player38, Player21, Player58, Player54, Player47, Player32, Player41, Player52","Player79, Player16, Player26, Player84, Player68, Player69, Player29, Player8, Player71, Player49, Player85",Wankhede,Rainy,Team_A,Bowl,Team_B_Wins
M0641,2024-10-10,15:00,"Player45, Player9, Player84, Player47, Player97, Player68, Player43, Player4, Player8, Player3, Player10","Player22, Player71, Player45, Player24, Player79, Player8, Player55, Player25, Player32, Player38, Player59",MCG,Cloudy,Team_A,Bat,Team_B_Wins
M0642,2022-09-01,18:00,"Player11, Player45, Player90, Player31, Player37, Player47, Player15, Player81, Player54, Player69, Player4","Player48, Player86, Player9, Player40, Player96, Player68, Player90, Player19, Player43, Player26, Player71",Wankhede,Humid,Team_B,Bat,Team_A_Wins
M0643,2021-10-15,18:00,"Player73, Player47, Player28, Player41, Player81, Player70, Player97, Player24, Player57, Player74, Player89","Player67, Player30, Player92, Player83, Player42, Player70, Player66, Player27, Player16, Player37, Player10",Eden Gardens,Rainy,Team_A,Bat,Team_B_Wins
M0644,2021-04-08,16:00,"Player62, Player73, Player59, Player6, Player49, Player66, Player1, Player76, Player18, Player74, Player26","Player30, Player93, Player23, Player84, Player78, Player25, Player75, Player28, Player22, Player7, Player12",Eden Gardens,Rainy,Team_A,Bat,Team_A_Wins
M0645,2023-04-01,14:00,"Player13, Player43, Player1, Player12, Player65, Player42, Player4, Player100, Player94, Player85, Player20","Player7, Player99, Player71, Player40, Player75, Player49, Player93, Player56, Player90, Player64, Player63",Newlands,Sunny,Team_B,Bowl,Team_A_Wins
M0646,2020-06-15,16:00,"Player79, Player43, Player81, Player70, Player57, Player76, Player2, Player16, Player25, Player82, Player6","Player35, Player10, Player8, Player67, Player98, Player28, Player76, Player27, Player62, Player20, Player18",Eden Gardens,Humid,Team_B,Bowl,Team_B_Wins
M0647,2022-06-30,13:00,"Player91, Player42, Player11, Player94, Player61, Player43, Player68, Player92, Player9, Player71, Player28","Player79, Player7, Player32, Player34, Player20, Player95, Player65, Player36, Player72, Player63, Player93",MCG,Rainy,Team_B,Bowl,Draw
M0648,2020-02-07,12:00,"Player27, Player29, Player7, Player91, Player22, Player81, Player83, Player2, Player63, Player86, Player82","Player97, Player40, Player85, Player65, Player53, Player19, Player3, Player34, Player21, Player67, Player68",Lord’s,Humid,Team_A,Bowl,Team_A_Wins
M0649,2024-08-14,20:00,"Player90, Player68, Player50, Player33, Player39, Player53, Player59, Player24, Player86, Player17, Player25","Player93, Player66, Player26, Player97, Player19, Player55, Player52, Player65, Player31, Player8, Player34",Newlands,Humid,Team_B,Bat,Team_A_Wins
M0650,2024-06-25,13:00,"Player97, Player72, Player46, Player74, Player25, Player12, Player5, Player44, Player30, Player52, Player3","Player25, Player91, Player73, Player65, Player47, Player1, Player71, Player66, Player13, Player3, Player90",Eden Gardens,Rainy,Team_B,Bat,Team_A_Wins
M0651,2022-09-30,18:00,"Player27, Player52, Player58, Player66, Player79, Player47, Player41, Player86, Player72, Player18, Player98","Player10, Player50, Player6, Player94, Player8, Player20, Player90, Player55, Player33, Player80, Player38",MCG,Cloudy,Team_A,Bat,Team_B_Wins
M0652,2021-09-14,12:00,"Player8, Player70, Player34, Player50, Player25, Player4, Player7, Player45, Player56, Player22, Player90","Player49, Player84, Player72, Player25, Player38, Player35, Player7, Player54, Player75, Player80, Player14",Wankhede,Humid,Team_A,Bowl,Team_A_Wins
M0653,2023-03-11,18:00,"Player54, Player58, Player11, Player7, Player28, Player85, Player98, Player55, Player56, Player94, Player69","Player41, Player71, Player85, Player50, Player66, Player72, Player33, Player89, Player62, Player63, Player58",Eden Gardens,Sunny,Team_A,Bat,Team_A_Wins
M0654,2024-03-24,20:00,"Player72, Player41, Player42, Player5, Player56, Player50, Player74, Player27, Player85, Player76, Player92","Player28, Player94, Player33, Player25, Player70, Player19, Player24, Player90, Player66, Player82, Player10",MCG,Sunny,Team_B,Bat,Team_A_Wins
